# Time, VRMS, Nu
2.807612434881509838e-03 1.000684496034829607e+01 4.793562027858692431e+02
2.809044791038345628e-03 1.000685012944898311e+01 4.793551166152543033e+02
2.810477152647759911e-03 1.000685528234113697e+01 4.793541168009249418e+02
2.811909519357068659e-03 1.000686041904227608e+01 4.793530476313945883e+02
2.813341891424098185e-03 1.000686553956938596e+01 4.793520643367846787e+02
2.814774268500183814e-03 1.000687064394076842e+01 4.793510122196832981e+02
2.816206650839430010e-03 1.000687573217422255e+01 4.793500454919766298e+02
2.817639038097176276e-03 1.000688080428881399e+01 4.793490104740233733e+02
2.819071430523845123e-03 1.000688586030313765e+01 4.793480603558568873e+02
2.820503827778766352e-03 1.000689090023701588e+01 4.793470424791182154e+02
2.821936230108721289e-03 1.000689592410986783e+01 4.793461090085677370e+02
2.823368637177013120e-03 1.000690093194227615e+01 4.793451083105022121e+02
2.824801049226822753e-03 1.000690592375443977e+01 4.793441915210903517e+02
2.826233465925409843e-03 1.000691089956768920e+01 4.793432080345441477e+02
2.827665887512396080e-03 1.000691585940305828e+01 4.793423079552848662e+02
2.829098313658978941e-03 1.000692080328259337e+01 4.793413417084976800e+02
2.830530744601262097e-03 1.000692573122810103e+01 4.793404583638908321e+02
2.831963180014363500e-03 1.000693064326240922e+01 4.793395093804087992e+02
2.833395620130908701e-03 1.000693553940810610e+01 4.793386427905934397e+02
2.834828064629916610e-03 1.000694041968871950e+01 4.793377110896771001e+02
2.836260513740576292e-03 1.000694528412763162e+01 4.793368612700913332e+02
2.837692967145787233e-03 1.000695013274910750e+01 4.793359468663306302e+02
2.839125425071342777e-03 1.000695496557730912e+01 4.793351138280920622e+02
2.840557887204002169e-03 1.000695978263720320e+01 4.793342167315765892e+02
2.841990353766204666e-03 1.000696458395371380e+01 4.793334004813816023e+02
2.843422824448547156e-03 1.000696936955255545e+01 4.793325206977190760e+02
2.844855299470156005e-03 1.000697413945939651e+01 4.793317212378761951e+02
2.846287778525444061e-03 1.000697889370063898e+01 4.793308587682387270e+02
2.847720261830265134e-03 1.000698363230270438e+01 4.793300760967264296e+02
2.849152749082825044e-03 1.000698835529271946e+01 4.793292309378584264e+02
2.850585240495746679e-03 1.000699306269782696e+01 4.793284650474114414e+02
2.852017735771008450e-03 1.000699775454584639e+01 4.793276371925632020e+02
2.853450235118036582e-03 1.000700243086467545e+01 4.793268880735331550e+02
2.854882738242558223e-03 1.000700709168280511e+01 4.793260775098780186e+02
2.856315245350850209e-03 1.000701173702886493e+01 4.793253451473997870e+02
2.857747756152360236e-03 1.000701636693200847e+01 4.793245518586559228e+02
2.859180270850256080e-03 1.000702098142157759e+01 4.793238362336872456e+02
2.860612789157681701e-03 1.000702558052740265e+01 4.793230601993452638e+02
2.862045311274736582e-03 1.000703016427953962e+01 4.793223612887023251e+02
2.863477836918234924e-03 1.000703473270845301e+01 4.793216024840173759e+02
2.864910366285247385e-03 1.000703928584490932e+01 4.793209202604101620e+02
2.866342899096233684e-03 1.000704382372002854e+01 4.793201786564952727e+02
2.867775435545275985e-03 1.000704834636525398e+01 4.793195130885748654e+02
2.869207975356452209e-03 1.000705285381233978e+01 4.793187886524067949e+02
2.870640518720895921e-03 1.000705734609339181e+01 4.793181397048242616e+02
2.872073065366276788e-03 1.000706182324082860e+01 4.793174323993231383e+02
2.873505615480820112e-03 1.000706628528739905e+01 4.793168000327792129e+02
2.874938168795759114e-03 1.000707073226613275e+01 4.793161098168489502e+02
2.876370725496450297e-03 1.000707516421045362e+01 4.793154939881173391e+02
2.877803285317663985e-03 1.000707958115396856e+01 4.793148208166895188e+02
2.879235848441927346e-03 1.000708398313075875e+01 4.793142214787299054e+02
2.880668414607518747e-03 1.000708837017503861e+01 4.793135653028280672e+02
2.882100983994175490e-03 1.000709274232150747e+01 4.793129824047896932e+02
2.883533556343656230e-03 1.000709709960498017e+01 4.793123431715877132e+02
2.884966131832946128e-03 1.000710144206073338e+01 4.793117766588839572e+02
2.886398710207256375e-03 1.000710576972418764e+01 4.793111543116277744e+02
2.887831291640859024e-03 1.000711008263123603e+01 4.793106041261425503e+02
2.889263875882389174e-03 1.000711438081784621e+01 4.793099986046029812e+02
2.890696463103443938e-03 1.000711866432049568e+01 4.793094646843371152e+02
2.892129053056051967e-03 1.000712293317571522e+01 4.793088759244858466e+02
2.893561645909174893e-03 1.000712718742055607e+01 4.793083582040034685e+02
2.894994241418205865e-03 1.000713142709209791e+01 4.793077861381989351e+02
2.896426839749508333e-03 1.000713565222795509e+01 4.793072845485858693e+02
2.897859440661809585e-03 1.000713986286572066e+01 4.793067291056234467e+02
2.899292044318913485e-03 1.000714405904358628e+01 4.793062435745345056e+02
2.900724650482852402e-03 1.000714824079966014e+01 4.793057046797434850e+02
2.902157259314907482e-03 1.000715240817264373e+01 4.793052351305320258e+02
2.903589870580388418e-03 1.000715656120114616e+01 4.793047127067010251e+02
2.905022484438084859e-03 1.000716069992445512e+01 4.793042590613440552e+02
2.906455100656554769e-03 1.000716482438164334e+01 4.793037530261169081e+02
2.907887719392138800e-03 1.000716893461247636e+01 4.793033152023736534e+02
2.909320340416608492e-03 1.000717303065653319e+01 4.793028254709941507e+02
2.910752963883893665e-03 1.000717711255409270e+01 4.793024033834755642e+02
2.912185589568948643e-03 1.000718118034517801e+01 4.793019298679841995e+02
2.913618217623328410e-03 1.000718523407055294e+01 4.793015234281994594e+02
2.915050847825140148e-03 1.000718927377069711e+01 4.793010660374783924e+02
2.916483480323599133e-03 1.000719329948684688e+01 4.793006751539344918e+02
2.917916114899934618e-03 1.000719731125993839e+01 4.793002337937881521e+02
2.919348751701059466e-03 1.000720130913162365e+01 4.792998583720331567e+02
2.920781390511292906e-03 1.000720529314328644e+01 4.792994329452575926e+02
2.922214031475280950e-03 1.000720926333704774e+01 4.792990728879564131e+02
2.923646674380402013e-03 1.000721321975466083e+01 4.792986632944058556e+02
2.925079319369070820e-03 1.000721716243868897e+01 4.792983185014076639e+02
2.926511966231693310e-03 1.000722109143132244e+01 4.792979246379177312e+02
2.927944615108487181e-03 1.000722500677548155e+01 4.792975950065095390e+02
2.929377265792856844e-03 1.000722890851376157e+01 4.792972167674237198e+02
2.930809918422857662e-03 1.000723279668950916e+01 4.792969021918941053e+02
2.932242572794858688e-03 1.000723667134565176e+01 4.792965394686959826e+02
2.933675229044789383e-03 1.000724053252594103e+01 4.792962398409066509e+02
2.935107886971951782e-03 1.000724438027366858e+01 4.792958925224077689e+02
2.936540546710183705e-03 1.000724821463293956e+01 4.792956077317024324e+02
2.937973208061688945e-03 1.000725203564739552e+01 4.792952757041528571e+02
2.939405871158247072e-03 1.000725584336150042e+01 4.792950056374245378e+02
2.940838535804932413e-03 1.000725963781923866e+01 4.792946887845706669e+02
2.942271202131500549e-03 1.000726341906539218e+01 4.792944333263315002e+02
2.943703869945864249e-03 1.000726718714427754e+01 4.792941315294818310e+02
2.945136539375788932e-03 1.000727094210101242e+01 4.792938905619700449e+02
2.946569210231993717e-03 1.000727468398018338e+01 4.792936037000938541e+02
2.948001882640287688e-03 1.000727841282725450e+01 4.792933771032841150e+02
2.949434556414164653e-03 1.000728212868708944e+01 4.792931050530685297e+02
2.950867231677510322e-03 1.000728583160542939e+01 4.792928927039840232e+02
2.952299908246564571e-03 1.000728952162744179e+01 4.792926353407004854e+02
2.953732586243316624e-03 1.000729319879913248e+01 4.792924371159592170e+02
2.955165265486720330e-03 1.000729686316594247e+01 4.792921943111491032e+02
2.956597946096907459e-03 1.000730051477416005e+01 4.792920100845076945e+02
2.958030627895510706e-03 1.000730415366945358e+01 4.792917817083065870e+02
2.959463311000836479e-03 1.000730777989834586e+01 4.792916113517337067e+02
2.960895995237165963e-03 1.000731139350676635e+01 4.792913972725973508e+02
2.962328680721011860e-03 1.000731499454149187e+01 4.792912406559237297e+02
2.963761367279270885e-03 1.000731858304862598e+01 4.792910407402414990e+02
2.965194055026695429e-03 1.000732215907520484e+01 4.792908977316645860e+02
2.966626743792765211e-03 1.000732572266753451e+01 4.792907118439992473e+02
2.968059433690503970e-03 1.000732927387282523e+01 4.792905823099738996e+02
2.969492124551943203e-03 1.000733281273763353e+01 4.792904103131317584e+02
2.970924816488409656e-03 1.000733633930933486e+01 4.792902941185092232e+02
2.972357509334454077e-03 1.000733985363465273e+01 4.792901358736010025e+02
2.973790203199737012e-03 1.000734335576117573e+01 4.792900328816512001e+02
2.975222897921297668e-03 1.000734684573577127e+01 4.792898882481710530e+02
2.976655593607162049e-03 1.000735032360619847e+01 4.792897983206779031e+02
2.978088290096825297e-03 1.000735378941948284e+01 4.792896671565832207e+02
2.979520987496709662e-03 1.000735724322353626e+01 4.792895901539027363e+02
2.980953685648734999e-03 1.000736068506551391e+01 4.792894723156856003e+02
2.982386384657749728e-03 1.000736411499346090e+01 4.792894080968167714e+02
2.983819084368066754e-03 1.000736753305467808e+01 4.792893034395549989e+02
2.985251784882991897e-03 1.000737093929733490e+01 4.792892518622342664e+02
2.986684486049199019e-03 1.000737433376884589e+01 4.792891602397043016e+02
2.988117187968481695e-03 1.000737771651747465e+01 4.792891211604364798e+02
2.989549890489843521e-03 1.000738108759073342e+01 4.792890424251442596e+02
2.990982593713595317e-03 1.000738444703701191e+01 4.792890156993016149e+02
2.992415297491038753e-03 1.000738779490390051e+01 4.792889497025681180e+02
2.993848001921031385e-03 1.000739113123984403e+01 4.792889351844618773e+02
2.995280706857142167e-03 1.000739445609252876e+01 4.792888817763368365e+02
2.996713412396804881e-03 1.000739776951049720e+01 4.792888793194177310e+02
2.998146118395824539e-03 1.000740107154145520e+01 4.792888383492327193e+02
2.999578824950240204e-03 1.000740436223400209e+01 4.792888478057002430e+02
3.001011531918061290e-03 1.000740764163592367e+01 4.792888191216555356e+02
3.002444239393962065e-03 1.000741090979585479e+01 4.792888403429827804e+02
3.003876947238125119e-03 1.000741416676160611e+01 4.792888237923535257e+02
3.005309655543887681e-03 1.000741741258184803e+01 4.792888566292412520e+02
3.006742364173574725e-03 1.000742064730441250e+01 4.792888520584731396e+02
3.008175073219215932e-03 1.000742387097800012e+01 4.792888963608598374e+02
3.009607782545246999e-03 1.000742708365047129e+01 4.792889036156158227e+02
3.011040492242418685e-03 1.000743028537049106e+01 4.792889592327799164e+02
3.012473202177246186e-03 1.000743347618595003e+01 4.792889781580338990e+02
3.013905912439229090e-03 1.000743665614549727e+01 4.792890449386290470e+02
3.015338622896932604e-03 1.000743982529700737e+01 4.792890753786971914e+02
3.016771333638632469e-03 1.000744298368912766e+01 4.792891531701870349e+02
3.018204044534916145e-03 1.000744613136969718e+01 4.792891949694509321e+02
3.019636755672856776e-03 1.000744926838734195e+01 4.792892836201346540e+02
3.021069466925033285e-03 1.000745239478986370e+01 4.792893366211658304e+02
3.022502178377350912e-03 1.000745551062585648e+01 4.792894359782660558e+02
3.023934889904346217e-03 1.000745861594305097e+01 4.792895000238295893e+02
3.025367601590782992e-03 1.000746171079000391e+01 4.792896099341847957e+02
3.026800313313125941e-03 1.000746479521441401e+01 4.792896848666761684e+02
3.028233025155023864e-03 1.000746786926473142e+01 4.792898051768393657e+02
3.029665736994839251e-03 1.000747093298861046e+01 4.792898908382991863e+02
3.031098448915133230e-03 1.000747398643442310e+01 4.792900213945573000e+02
3.032531160796136157e-03 1.000747702964975261e+01 4.792901176266007610e+02
3.033963872719347074e-03 1.000748006268289281e+01 4.792902582752648755e+02
3.035396584566834709e-03 1.000748308558130617e+01 4.792903649196578613e+02
3.036829296419062477e-03 1.000748609839319592e+01 4.792905155065014924e+02
3.038262008159907553e-03 1.000748910116595880e+01 4.792906324046754776e+02
3.039694719868823742e-03 1.000749209394765593e+01 4.792907927756012896e+02
3.041127431431467180e-03 1.000749507678557748e+01 4.792909197689025973e+02
3.042560142926307651e-03 1.000749804972770818e+01 4.792910897697999530e+02
3.043992854240750758e-03 1.000750101282118720e+01 4.792912266995155051e+02
3.045425565452307415e-03 1.000750396611386783e+01 4.792914061763003133e+02
3.046858276450103639e-03 1.000750690965277201e+01 4.792915528837539227e+02
3.048290987310717497e-03 1.000750984348560380e+01 4.792917416824297447e+02
3.049723697924965927e-03 1.000751276765927500e+01 4.792918980090241234e+02
3.051156408368517568e-03 1.000751568222133514e+01 4.792920959757213382e+02
3.052589118533852522e-03 1.000751858721853438e+01 4.792922617629727142e+02
3.054021828495755153e-03 1.000752148269826769e+01 4.792924687440312255e+02
3.055454538148339675e-03 1.000752436870713069e+01 4.792926438336553474e+02
3.056887247565530461e-03 1.000752724529236204e+01 4.792928596756277102e+02
3.058319956643046778e-03 1.000753011250040636e+01 4.792930439095584916e+02
3.059752665453977297e-03 1.000753297037829803e+01 4.792932684593065460e+02
3.061185373895618581e-03 1.000753581897232891e+01 4.792934616797609806e+02
3.062618082040247016e-03 1.000753865832934686e+01 4.792936947844742122e+02
3.064050789786708275e-03 1.000754148849545899e+01 4.792938968340044994e+02
3.065483497206490313e-03 1.000754430951734264e+01 4.792941383412446612e+02
3.066916204199959719e-03 1.000754712144088288e+01 4.792943490626370249e+02
3.068348910837838568e-03 1.000754992431258295e+01 4.792945988205577237e+02
3.069781617021987916e-03 1.000755271817813430e+01 4.792948180573427521e+02
3.071214322822386072e-03 1.000755550308381636e+01 4.792950759137173122e+02
3.072647028142363838e-03 1.000755827907511986e+01 4.792953035102383410e+02
3.074079733051173109e-03 1.000756104619811460e+01 4.792955693145995610e+02
3.075512437453586673e-03 1.000756380449807281e+01 4.792958051147031711e+02
3.076945141418158634e-03 1.000756655402085649e+01 4.792960787165841907e+02
3.078377844851073412e-03 1.000756929481152291e+01 4.792963225652031838e+02
3.079810547820209000e-03 1.000757202691568537e+01 4.792966038147233689e+02
3.081243250233134997e-03 1.000757475037819688e+01 4.792968555574102538e+02
3.082675952157075405e-03 1.000757746524440250e+01 4.792971443053415328e+02
3.084108653500958544e-03 1.000758017155895985e+01 4.792974037882892162e+02
3.085541354331374810e-03 1.000758286936695640e+01 4.792976998860838194e+02
3.086974054558584788e-03 1.000758555871281708e+01 4.792979669561844389e+02
3.088406754248567386e-03 1.000758823964137534e+01 4.792982702559997392e+02
3.089839453312889003e-03 1.000759091219680208e+01 4.792985447608845675e+02
3.091272151816937437e-03 1.000759357642368563e+01 4.792988551156431640e+02
3.092704849673559315e-03 1.000759623236595353e+01 4.792991369037223421e+02
3.094137546947571711e-03 1.000759888006792941e+01 4.792994541671179718e+02
3.095570243553075890e-03 1.000760151957328681e+01 4.792997430876177987e+02
3.097002939554337718e-03 1.000760415092606159e+01 4.793000671137193081e+02
3.098435634866690980e-03 1.000760677416969635e+01 4.793003630171690475e+02
3.099868329553865081e-03 1.000760938934794630e+01 4.793006936618344866e+02
3.101301023532400305e-03 1.000761199650397337e+01 4.793009963987298647e+02
3.102733716865514746e-03 1.000761459568126099e+01 4.793013335182338892e+02
3.104166409470927868e-03 1.000761718692270819e+01 4.793016429404685255e+02
3.105599101411365536e-03 1.000761977027151417e+01 4.793019863920137027e+02
3.107031792605702107e-03 1.000762234577029197e+01 4.793023023524361861e+02
3.108464483116189867e-03 1.000762491346195127e+01 4.793026519941670927e+02
3.109897172862832477e-03 1.000762747338884573e+01 4.793029743466234436e+02
